Date,Pay Code,Hours,Wages,Associate UIK
10/6/2022,Overtime,3.3,94.89,2726428
10/6/2022,Regular,9.97,235.51,2725466
10/6/2022,Overtime,0.03,1.18,2725466
10/6/2022,Regular,8.25,148.01,2735138
10/7/2022,PTO,8,120.64,2727156
10/7/2022,Regular,8,258.49,2727832
10/7/2022,Regular,6.37,96.01,2727208
10/7/2022,Regular,8,196,2746942
10/7/2022,Regular,5.9,105.85,2725570
10/7/2022,PTO,3,65.52,2726090
10/7/2022,Regular,4.25,92.82,2726090
10/7/2022,Regular,8,237.94,2736269
10/7/2022,PTO,8,158.08,2736347
10/7/2022,Overtime,2.57,73.15,2743042
10/7/2022,Regular,3.3,62.7,2743042
10/7/2022,Overtime,1.1,29.32,2725583
10/7/2022,Regular,7.23,128.54,2725583
10/7/2022,Regular,8,123.44,2726766
10/7/2022,Regular,6.5,97.11,2727221
10/7/2022,Regular,7.5,113.1,2727234
10/7/2022,Overtime,7.97,268.88,2725739
10/7/2022,Regular,1.28,28.88,2725739
10/7/2022,Regular,8,384.62,2727845
10/7/2022,Overtime,1.4,41.5,2725856
10/7/2022,Regular,7.8,154.13,2725856
10/7/2022,Overtime,2.95,86.6,2737036
10/7/2022,Regular,5.92,115.79,2737036
10/7/2022,Regular,8,230.77,2726272
10/7/2022,Overtime,2.63,91.25,2725921
10/7/2022,Regular,5.68,131.29,2725921
10/7/2022,Regular,8.65,170.92,2729028
10/7/2022,Regular,6.17,134.68,2725960
10/7/2022,PTO,1,17.94,2725596
10/7/2022,Regular,5.9,105.85,2725596
10/7/2022,Regular,6.62,151.39,2725986
10/7/2022,Overtime,2.17,74.36,2725986
10/7/2022,Regular,4.93,106.71,2725973
10/7/2022,PTO,3,64.89,2725973
10/7/2022,Unpaid Time Off,8,0,2727247
10/7/2022,Regular,8.03,121.14,2726792
10/7/2022,PTO,4,79.16,2726298
10/7/2022,Regular,4.08,80.81,2726298
10/7/2022,Regular,8,196,2746981
10/7/2022,Regular,7.88,118.88,2726805
10/7/2022,Regular,4.53,99.01,2728989
10/7/2022,Regular,4.53,88.72,2727169
10/7/2022,PTO,3,58.71,2727169
10/7/2022,Regular,6.45,119.33,2742717
10/7/2022,Overtime,2.02,55.96,2742717
10/7/2022,Regular,3.33,63.33,2742288
10/7/2022,Overtime,5,142.5,2742288
10/7/2022,Regular,8.03,123.95,2726818
10/7/2022,Regular,6.57,128.05,2740637
10/7/2022,Overtime,1.6,46.8,2740637
10/7/2022,Regular,8,259.86,2725453
10/7/2022,Regular,8.02,163.78,2702391
10/7/2022,Unpaid Time Off,8,0,2726623
10/7/2022,Regular,2.17,39,2745551
10/7/2022,Regular,6.5,97.11,2727260
10/7/2022,Regular,8,230.77,2729041
10/7/2022,Regular,6.5,125.78,2726350
10/7/2022,Overtime,0.75,21.77,2726350
10/7/2022,PTO,1,19.35,2726350
10/7/2022,Regular,6.75,141.75,2726415
10/7/2022,Overtime,0.98,30.98,2726415
10/7/2022,Unpaid Time Off,8,0,2726857
10/7/2022,Overtime,10.33,294.5,2746448
10/7/2022,Regular,8.1,122.15,2726896
10/7/2022,Regular,8,357.69,2731004
10/7/2022,Regular,1.9,36.1,2687402
10/7/2022,Overtime,6.25,178.13,2687402
10/7/2022,Regular,7.83,230.3,2725492
10/7/2022,Regular,7.87,118.63,2726909
10/7/2022,Regular,8,223.08,2725869
10/7/2022,PTO,8,144.88,2736321
10/7/2022,Regular,8,353.85,2729964
10/7/2022,Overtime,2.32,68.67,2726597
10/7/2022,Regular,5.67,111.97,2726597
10/7/2022,Regular,8,234.18,2726155
10/7/2022,Overtime,1.33,40.56,2726545
10/7/2022,Regular,6.58,133.51,2726545
10/7/2022,Overtime,1.27,36.1,2745564
10/7/2022,Regular,5.6,106.4,2745564
10/7/2022,Regular,7.97,120.14,2726948
10/7/2022,Overtime,0.03,0.75,2726948
10/7/2022,Overtime,1.25,39.98,2726441
10/7/2022,Regular,7,149.24,2726441
10/7/2022,Unpaid Time Off,8,0,2735086
10/7/2022,Regular,3.8,86.11,2726012
10/7/2022,PTO,1,19.76,2726129
10/7/2022,Regular,2.67,52.69,2726129
10/7/2022,Overtime,1.1,33.46,2726584
10/7/2022,Regular,6.62,134.19,2726584
10/7/2022,Regular,6.42,96.76,2727286
10/7/2022,Regular,7.92,118.28,2727689
10/7/2022,PTO,8,315.44,2727858
10/7/2022,Regular,7.85,148.6,2725401
10/7/2022,Overtime,0.15,4.26,2725401
10/7/2022,PTO,8,328.82,2727806
10/7/2022,Regular,6.35,97.98,2727312
10/7/2022,Regular,6.35,97.98,2727325
10/7/2022,PTO,2,30.16,2726935
10/7/2022,Regular,5.72,86.21,2726935
10/7/2022,Unpaid Time Off,8,0,2725479
10/7/2022,Overtime,1.6,44.93,2736997
10/7/2022,Regular,7.15,133.85,2736997
10/7/2022,Regular,0,0,2744719
10/7/2022,PTO,8,156.56,2725882
10/7/2022,PTO,7,133,2741170
10/7/2022,Regular,0.62,11.72,2741170
10/7/2022,Regular,6.42,96.76,2727338
10/7/2022,Regular,2.22,42.12,2742496
10/7/2022,Regular,8,199.84,2725427
10/7/2022,Regular,2.43,43.65,2725700
10/7/2022,Overtime,0.23,5.28,2725531
10/7/2022,Regular,7.58,114.36,2725531
10/7/2022,Overtime,0.12,2.61,2726974
10/7/2022,Regular,7.98,119.27,2726974
10/7/2022,PTO,4,60.32,2736334
10/7/2022,Regular,3.83,57.81,2736334
10/7/2022,PTO,8,384.62,2735073
10/7/2022,Regular,8,346.15,2739168
10/7/2022,Regular,6.05,114.95,2743653
10/7/2022,Overtime,2.08,59.38,2743653
10/7/2022,Regular,5.07,100.12,2726233
10/7/2022,Overtime,2.3,68.17,2726233
10/7/2022,Regular,6.5,116.61,2725648
10/7/2022,Overtime,1.87,50.23,2725648
10/7/2022,Regular,6.3,96.33,2727364
10/7/2022,Regular,8.1,153.9,2726987
10/7/2022,Regular,7.97,120.14,2726961
10/7/2022,Overtime,0.03,0.75,2726961
10/7/2022,Overtime,2.85,64.47,2727000
10/7/2022,Regular,5.82,87.72,2727000
10/7/2022,Regular,6.2,93.5,2725544
10/7/2022,Overtime,1.62,36.57,2725544
10/7/2022,PTO,5,75.4,2727715
10/7/2022,Unpaid Time Off,3,0,2727715
10/7/2022,Regular,5.65,166.11,2725505
10/7/2022,Overtime,2.52,110.99,2725505
10/7/2022,Regular,7.7,171.4,2726168
10/7/2022,Regular,5.48,104.18,2741157
10/7/2022,Overtime,1.68,47.98,2741157
10/7/2022,Overtime,1.35,40.68,2726571
10/7/2022,Regular,6.9,138.62,2726571
10/7/2022,Regular,8.05,154.96,2701806
10/7/2022,Regular,7.98,153.68,2710048
10/7/2022,Overtime,3.18,90.73,2741144
10/7/2022,Regular,4.9,93.1,2741144
10/7/2022,Regular,8,120.64,2727013
10/7/2022,Regular,8,515.38,2727728
10/7/2022,Regular,7.98,168.37,2725388
10/7/2022,Overtime,1.02,32.16,2725388
10/7/2022,Regular,6.7,120.2,2735021
10/7/2022,Overtime,1.05,28.26,2735021
10/7/2022,Regular,8,615.38,2727767
10/7/2022,Regular,7.42,111.84,2727403
10/7/2022,Regular,6.03,131.77,2725908
10/7/2022,PTO,2,43.68,2725908
10/7/2022,Regular,8.22,179.45,2726194
10/7/2022,Regular,7.85,118.38,2727026
10/7/2022,Regular,5.43,108.4,2725557
10/7/2022,Overtime,3.12,93.27,2725557
10/7/2022,Regular,3.73,74.67,2742561
10/7/2022,Overtime,5.42,162.5,2742561
10/7/2022,Regular,8,309.57,2727819
10/7/2022,Overtime,0.9,28.09,2725609
10/7/2022,Regular,7.18,149.49,2725609
10/7/2022,Regular,4.4,83.6,2746552
10/7/2022,Overtime,3.97,113.05,2746552
10/7/2022,Regular,7.43,113.21,2735047
10/7/2022,Regular,6.68,163.74,2746955
10/7/2022,Overtime,1.75,64.31,2746955
10/7/2022,Regular,6,107.64,2727468
10/7/2022,Regular,8,119.52,2727052
10/7/2022,Unpaid Time Off,2,0,2745577
10/7/2022,Regular,5.8,104.4,2745577
10/7/2022,Regular,0,0,2741079
10/7/2022,Regular,6.63,151.77,2726181
10/7/2022,Overtime,1.2,41.18,2726181
10/7/2022,Regular,4,72.44,2725661
10/7/2022,Regular,8,238.46,2743263
10/7/2022,Regular,8,120.64,2727065
10/7/2022,Regular,8,120.64,2727078
10/7/2022,Regular,8,120.64,2727091
10/7/2022,PTO,8,138,2727104
10/7/2022,Regular,8.13,122.65,2727962
10/7/2022,Regular,8,120.64,2727117
10/7/2022,PTO,8,158.08,2727130
10/7/2022,Overtime,2.12,72.64,2726532
10/7/2022,Regular,6.5,148.72,2726532
10/7/2022,Regular,8,269.23,2725518
10/7/2022,Regular,8,348.08,2729860
10/7/2022,PTO,8,211.54,2726714
10/7/2022,Overtime,1.28,34.53,2725674
10/7/2022,Regular,7.07,126.78,2725674
10/7/2022,PTO,2,30.16,2727884
10/7/2022,Regular,5.75,86.71,2727884
10/7/2022,PTO,8,156.56,2725947
10/7/2022,Regular,7.1,137.39,2726337
10/7/2022,Overtime,1.65,47.89,2726337
10/7/2022,Overtime,12.13,527.8,2742535
10/7/2022,Regular,8,158.08,2727143
10/7/2022,Regular,0.53,10.13,2747046
10/7/2022,Overtime,7.85,223.73,2747046
10/7/2022,Overtime,0.62,18.76,2726506
10/7/2022,Regular,7.63,154.8,2726506
10/7/2022,Regular,8,123.44,2727182
10/7/2022,Overtime,2.47,80.81,2725934
10/7/2022,Regular,6.42,140.14,2725934
10/7/2022,Overtime,3.32,117.56,2728937
10/7/2022,Regular,5.35,126.42,2728937
10/7/2022,Overtime,4,192,2745499
10/7/2022,Regular,5.28,169.07,2745499
10/7/2022,Overtime,3.17,107.64,2726038
10/7/2022,Regular,5.75,130.3,2726038
10/7/2022,Overtime,2.43,86.25,2726207
10/7/2022,Regular,5.52,130.36,2726207
10/7/2022,Regular,8,250.5,2726025
10/7/2022,Overtime,3.88,186.4,2747345
10/7/2022,Regular,5.4,172.8,2747345
10/7/2022,Overtime,9.82,347.95,2725466
10/7/2022,Overtime,1.03,27.81,2735138
10/7/2022,Regular,7,125.58,2735138
10/8/2022,Overtime,3.53,100.33,2725401
10/8/2022,Regular,0.07,1.48,2726168
10/8/2022,Overtime,3.47,115.75,2726168
10/8/2022,Overtime,3.47,96.41,2737088
10/8/2022,Overtime,9.28,403.83,2742535
10/8/2022,Overtime,5.55,266.4,2745499
10/9/2022,Regular,8.5,167.96,2732213
10/9/2022,Regular,8.53,192,2726259
10/9/2022,Regular,9.03,183.2,2726389
10/9/2022,Regular,8,121.84,2735034
10/9/2022,Regular,8.62,170.27,2727702
10/9/2022,Regular,9.33,210,2737023
10/9/2022,Regular,8.75,204.75,2726246
10/9/2022,Regular,8.25,155.93,2726493
10/9/2022,Regular,7.95,142.62,2725752
10/9/2022,Regular,10.25,301.35,2727676
10/9/2022,Regular,9.9,226.51,2726558
10/9/2022,Regular,8.5,161.5,2746864
10/9/2022,Regular,8,119.52,2727429
10/9/2022,Regular,9.02,178.17,2726402
10/9/2022,Regular,8.55,186.73,2726285
10/9/2022,Regular,9.47,177.22,2726480
10/9/2022,Regular,8.55,162.45,2746877
10/9/2022,Regular,9.93,184.16,2737088
10/9/2022,Regular,9.32,178.6,2726428
10/10/2022,Regular,8,120.64,2727156
10/10/2022,Regular,8,258.49,2727832
10/10/2022,Regular,8.12,122.4,2727208
10/10/2022,Regular,8,196,2746942
10/10/2022,Regular,7.78,139.63,2725570
10/10/2022,Regular,6.57,143.42,2726090
10/10/2022,Regular,8.5,167.96,2732213
10/10/2022,Regular,8,237.94,2736269
10/10/2022,Unpaid Time Off,4,0,2736347
10/10/2022,PTO,4,79.04,2736347
10/10/2022,Regular,11.58,220.08,2743042
10/10/2022,Regular,8.25,146.6,2725583
10/10/2022,Regular,8,123.44,2726766
10/10/2022,Regular,8.55,192.38,2726259
10/10/2022,Regular,7.78,116.28,2727221
10/10/2022,Regular,8.17,123.15,2727234
10/10/2022,Regular,9.97,224.25,2725739
10/10/2022,Regular,8.25,167.31,2726389
10/10/2022,Regular,8,384.62,2727845
10/10/2022,Regular,8,158.08,2725856
10/10/2022,Regular,5.65,110.57,2737036
10/10/2022,Regular,8,230.77,2726272
10/10/2022,PTO,8,184.8,2725921
10/10/2022,Regular,8.65,170.92,2729028
10/10/2022,Regular,8.28,180.91,2725960
10/10/2022,Regular,8.25,148.01,2725596
10/10/2022,Regular,8.5,194.48,2725986
10/10/2022,Regular,8.75,189.26,2725973
10/10/2022,Unpaid Time Off,8,0,2727247
10/10/2022,Regular,8,120.64,2726792
10/10/2022,Regular,8.5,168.22,2726298
10/10/2022,Regular,8,196,2746981
10/10/2022,PTO,8,120.64,2726805
10/10/2022,Regular,8.5,185.64,2728989
10/10/2022,Regular,8.5,166.35,2727169
10/10/2022,Regular,8,121.84,2735034
10/10/2022,Regular,3.12,57.66,2742717
10/10/2022,Regular,8,123.44,2726818
10/10/2022,Regular,8.35,162.83,2740637
10/10/2022,Regular,8,259.86,2725453
10/10/2022,Regular,8.52,168.29,2727702
10/10/2022,Regular,7.87,160.72,2702391
10/10/2022,Regular,8,120.55,2726623
10/10/2022,Regular,9.47,213,2737023
10/10/2022,Regular,8.6,154.8,2745551
10/10/2022,Regular,8,119.52,2727260
10/10/2022,Regular,8,230.77,2729041
10/10/2022,Regular,8.75,204.75,2726246
10/10/2022,Regular,8.33,204.17,2748866
10/10/2022,Regular,8.37,161.9,2726350
10/10/2022,Regular,8.25,173.25,2726415
10/10/2022,PTO,8,158.08,2726857
10/10/2022,Unpaid Time Off,8,0,2746448
10/10/2022,Regular,8,120.64,2726896
10/10/2022,Regular,8,357.69,2731004
10/10/2022,Regular,9.55,181.45,2687402
10/10/2022,PTO,8,235.2,2725492
10/10/2022,Regular,8.13,122.65,2726909
10/10/2022,Regular,8,223.08,2725869
10/10/2022,Regular,8.25,149.41,2736321
10/10/2022,Regular,8.25,155.93,2726493
10/10/2022,Regular,7.92,142.03,2725752
10/10/2022,Regular,8,353.85,2729964
10/10/2022,Regular,8.92,176.19,2726597
10/10/2022,Regular,8,234.18,2726155
10/10/2022,Regular,8.82,178.8,2726545
10/10/2022,Unpaid Time Off,8,0,2745564
10/10/2022,Regular,8,120.64,2726948
10/10/2022,Regular,0,0,2726441
10/10/2022,Regular,9.35,182.98,2735086
10/10/2022,Regular,8.5,192.61,2726012
10/10/2022,Regular,9.23,182.45,2726129
10/10/2022,Regular,8.53,173.06,2726584
10/10/2022,Regular,8,120.64,2727286
10/10/2022,Regular,8,119.52,2727689
10/10/2022,Regular,8.48,249.41,2727676
10/10/2022,Regular,8,315.44,2727858
10/10/2022,Regular,8,151.44,2725401
10/10/2022,Regular,8,328.82,2727806
10/10/2022,Regular,8,123.44,2727312
10/10/2022,Regular,8,123.44,2727325
10/10/2022,Regular,7.5,113.1,2726935
10/10/2022,Regular,8.08,184.95,2726558
10/10/2022,Unpaid Time Off,8,0,2725479
10/10/2022,Regular,8.47,158.5,2736997
10/10/2022,Regular,0,0,2744719
10/10/2022,PTO,8,156.56,2725882
10/10/2022,Regular,8.52,161.82,2746864
10/10/2022,PTO,7,133,2741170
10/10/2022,Regular,0.93,17.73,2741170
10/10/2022,Regular,8,120.64,2727338
10/10/2022,Regular,8,199.84,2725427
10/10/2022,Regular,8.22,147.41,2725700
10/10/2022,Regular,8.22,123.91,2725531
10/10/2022,Regular,7.57,113.05,2726974
10/10/2022,Regular,8,120.64,2736334
10/10/2022,Regular,8,384.62,2735073
10/10/2022,Regular,8,346.15,2739168
10/10/2022,Regular,8.55,162.45,2743653
10/10/2022,Regular,8,119.52,2727429
10/10/2022,Regular,4.5,88.92,2726233
10/10/2022,Regular,8.02,143.82,2725648
10/10/2022,Regular,8.48,169.67,2744745
10/10/2022,Regular,8,158.08,2726402
10/10/2022,Regular,8,122.32,2727364
10/10/2022,Regular,8,152,2726987
10/10/2022,Regular,8,120.64,2726961
10/10/2022,Regular,8.68,130.94,2727000
10/10/2022,Regular,8.72,131.45,2725544
10/10/2022,Regular,8,120.64,2727715
10/10/2022,Regular,8.5,249.9,2725505
10/10/2022,Regular,11.95,266.01,2726168
10/10/2022,Regular,8.5,185.64,2726285
10/10/2022,Regular,8.67,164.67,2741157
10/10/2022,Regular,8.25,165.74,2726571
10/10/2022,Regular,8.1,155.93,2701806
10/10/2022,Regular,8.12,156.25,2710048
10/10/2022,Regular,8.75,166.25,2741144
10/10/2022,Regular,8.25,154.44,2726480
10/10/2022,Regular,8,120.64,2727013
10/10/2022,Regular,8,515.38,2727728
10/10/2022,Regular,9,189.81,2725388
10/10/2022,Regular,8.57,153.69,2735021
10/10/2022,Regular,8,615.38,2727767
10/10/2022,Regular,8,120.64,2727403
10/10/2022,Regular,8.77,191.46,2725908
10/10/2022,Regular,8.85,193.28,2726194
10/10/2022,Regular,8,120.64,2727026
10/10/2022,Regular,8.68,173.23,2725557
10/10/2022,Regular,9.07,181.33,2742561
10/10/2022,Regular,8.38,155.09,2742548
10/10/2022,Regular,8,309.57,2727819
10/10/2022,Regular,8.3,172.72,2725609
10/10/2022,Regular,8.5,161.5,2746552
10/10/2022,Regular,8,121.84,2735047
10/10/2022,Regular,8.22,156.12,2746877
10/10/2022,Regular,8.47,207.43,2746955
10/10/2022,Regular,6.1,109.43,2727468
10/10/2022,Regular,8,119.52,2727052
10/10/2022,Regular,7.27,130.8,2745577
10/10/2022,Regular,8.53,157.87,2741079
10/10/2022,Regular,8.72,199.44,2726181
10/10/2022,Regular,7.77,140.65,2725661
10/10/2022,Regular,8,238.46,2743263
10/10/2022,Regular,8,120.64,2727065
10/10/2022,Regular,8,120.64,2727078
10/10/2022,Regular,8,120.64,2727091
10/10/2022,Regular,8.33,143.75,2727104
10/10/2022,Regular,8,120.64,2727962
10/10/2022,Regular,8,120.64,2727117
10/10/2022,Regular,8.78,173.56,2727130
10/10/2022,Regular,8.83,202.11,2726532
10/10/2022,Regular,8,269.23,2725518
10/10/2022,Regular,8,348.08,2729860
10/10/2022,Regular,8,211.54,2726714
10/10/2022,Regular,8.27,148.3,2725674
10/10/2022,Regular,8.1,122.15,2727884
10/10/2022,Regular,8.77,171.56,2725947
10/10/2022,Regular,8.42,162.86,2726337
10/10/2022,Regular,11.1,321.9,2742535
10/10/2022,Regular,8,158.08,2727143
10/10/2022,Regular,8.52,161.82,2747046
10/10/2022,Regular,8,123.44,2727182
10/10/2022,Regular,8.5,185.64,2725934
10/10/2022,Regular,8.6,203.22,2728937
10/10/2022,Regular,8.73,279.47,2745499
10/10/2022,Regular,8.65,196.01,2726038
10/10/2022,Regular,8.93,211.09,2726207
10/10/2022,PTO,8,250.5,2726025
10/10/2022,Regular,8.83,282.67,2747345
10/10/2022,Regular,8.4,161.03,2726428
10/10/2022,Regular,10.05,237.48,2725466
10/10/2022,Regular,8.43,151.29,2735138
10/11/2022,Regular,8,120.64,2727156
10/11/2022,Regular,8,258.49,2727832
10/11/2022,Regular,8,120.64,2727208
10/11/2022,Regular,8,196,2746942
10/11/2022,Regular,7.95,142.62,2725570
10/11/2022,Regular,8.2,179.09,2726090
10/11/2022,Regular,8.5,167.96,2732213
10/11/2022,Regular,8,237.94,2736269
10/11/2022,Regular,8.5,167.96,2736347
10/11/2022,Regular,8.63,164.03,2743042
10/11/2022,Regular,8.33,148.08,2725583
10/11/2022,Regular,8.17,126.01,2726766
10/11/2022,Regular,8.57,192.75,2726259
10/11/2022,Regular,8,119.52,2727221
10/11/2022,Regular,8,120.64,2727234
10/11/2022,Regular,9.7,218.25,2725739
10/11/2022,Regular,8.25,167.31,2726389
10/11/2022,Regular,8,384.62,2727845
10/11/2022,Regular,7.82,154.46,2725856
10/11/2022,Regular,8.5,166.35,2737036
10/11/2022,Regular,8,230.77,2726272
10/11/2022,PTO,8,184.8,2725921
10/11/2022,Regular,4.5,88.92,2729028
10/11/2022,Regular,8.5,185.64,2725960
10/11/2022,Regular,8.65,155.18,2725596
10/11/2022,Regular,8.5,194.48,2725986
10/11/2022,Regular,8.62,186.38,2725973
10/11/2022,Unpaid Time Off,8,0,2727247
10/11/2022,Regular,8.08,121.9,2726792
10/11/2022,Regular,8.43,166.9,2726298
10/11/2022,Regular,8,196,2746981
10/11/2022,Regular,8,120.64,2726805
10/11/2022,Regular,8.75,191.1,2728989
10/11/2022,Regular,8.6,168.3,2727169
10/11/2022,Regular,8,121.84,2735034
10/11/2022,Regular,8.5,157.25,2742717
10/11/2022,Regular,8.15,154.85,2742288
10/11/2022,Regular,8.1,124.98,2726818
10/11/2022,Regular,8.35,162.83,2740637
10/11/2022,Regular,8,259.86,2725453
10/11/2022,Regular,5.3,100.7,2748372
10/11/2022,Regular,8.62,170.27,2727702
10/11/2022,Regular,7.48,152.88,2702391
10/11/2022,Regular,7.87,118.54,2726623
10/11/2022,Regular,9.83,221.25,2737023
10/11/2022,Regular,8.4,151.2,2745551
10/11/2022,Regular,8,119.52,2727260
10/11/2022,Regular,8,230.77,2729041
10/11/2022,Regular,8.75,204.75,2726246
10/11/2022,Regular,15.97,391.18,2748866
10/11/2022,Regular,8.57,165.77,2726350
10/11/2022,Regular,8.25,173.25,2726415
10/11/2022,Regular,1.5,29.64,2726857
10/11/2022,Regular,10.38,197.28,2746448
10/11/2022,Regular,8.1,122.15,2726896
10/11/2022,Regular,8,357.69,2731004
10/11/2022,Regular,10.32,196.02,2687402
10/11/2022,Regular,8.5,249.9,2725492
10/11/2022,Regular,8,120.64,2726909
10/11/2022,Regular,8,223.08,2725869
10/11/2022,Regular,8.63,156.35,2736321
10/11/2022,Regular,7.87,148.68,2726493
10/11/2022,Regular,7.82,140.23,2725752
10/11/2022,Regular,8,353.85,2729964
10/11/2022,Regular,8.62,170.27,2726597
10/11/2022,Regular,8,234.18,2726155
10/11/2022,Regular,8.7,176.44,2726545
10/11/2022,Regular,8.8,167.2,2745564
10/11/2022,Regular,8.1,122.15,2726948
10/11/2022,Regular,8.25,175.89,2726441
10/11/2022,Regular,8.5,166.35,2735086
10/11/2022,Regular,8.63,195.63,2726012
10/11/2022,Regular,8.42,166.31,2726129
10/11/2022,Regular,8.4,170.35,2726584
10/11/2022,Regular,8,120.64,2727286
10/11/2022,Regular,7.72,115.29,2727689
10/11/2022,Regular,8.67,254.8,2727676
10/11/2022,Regular,8,315.44,2727858
10/11/2022,Regular,12.33,233.47,2725401
10/11/2022,Regular,8,328.82,2727806
10/11/2022,Regular,7.88,121.64,2727312
10/11/2022,Regular,7.88,121.64,2727325
10/11/2022,Regular,7.72,116.37,2726935
10/11/2022,Regular,8.25,188.76,2726558
10/11/2022,Unpaid Time Off,8,0,2725479
10/11/2022,Regular,8.25,154.44,2736997
10/11/2022,Regular,0,0,2744719
10/11/2022,Regular,8.77,171.56,2725882
10/11/2022,Regular,8.57,162.77,2746864
10/11/2022,Regular,8.77,166.57,2741170
10/11/2022,Regular,8,120.64,2727338
10/11/2022,Regular,8.17,155.17,2742496
10/11/2022,Regular,6,149.88,2725427
10/11/2022,Regular,8.27,148.3,2725700
10/11/2022,Regular,8,120.64,2725531
10/11/2022,Regular,7.85,117.28,2726974
10/11/2022,Regular,8.33,125.67,2736334
10/11/2022,Regular,8,384.62,2735073
10/11/2022,Regular,8,346.15,2739168
10/11/2022,Regular,8.5,161.5,2743653
10/11/2022,Regular,0,0,2727429
10/11/2022,Regular,8.75,172.9,2726233
10/11/2022,Regular,8.18,146.81,2725648
10/11/2022,Regular,8.57,171.33,2744745
10/11/2022,Regular,8,158.08,2726402
10/11/2022,Regular,7.88,120.54,2727364
10/11/2022,Regular,8,152,2726987
10/11/2022,Regular,7.73,116.62,2726961
10/11/2022,Regular,8.73,131.7,2727000
10/11/2022,Regular,8.37,126.17,2725544
10/11/2022,Regular,8,120.64,2727715
10/11/2022,Regular,8.5,249.9,2725505
10/11/2022,Regular,8,178.08,2726168
10/11/2022,Regular,8.75,191.1,2726285
10/11/2022,Regular,8.65,164.35,2741157
10/11/2022,Regular,8.25,165.74,2726571
10/11/2022,Regular,9.07,174.53,2710048
10/11/2022,Regular,8.5,161.5,2741144
10/11/2022,Regular,8.35,156.31,2726480
10/11/2022,Regular,8,120.64,2727013
10/11/2022,Regular,8,515.38,2727728
10/11/2022,Regular,9.12,192.27,2725388
10/11/2022,Regular,8.25,148.01,2735021
10/11/2022,Regular,8,615.38,2727767
10/11/2022,Regular,8,120.64,2727403
10/11/2022,Regular,0,0,2741105
10/11/2022,Regular,8.92,194.74,2725908
10/11/2022,Regular,8.83,192.92,2726194
10/11/2022,Regular,8.23,124.16,2727026
10/11/2022,Regular,8.52,169.91,2725557
10/11/2022,Regular,10.57,211.33,2742561
10/11/2022,Regular,8.35,154.48,2742548
10/11/2022,Regular,8,309.57,2727819
10/11/2022,Regular,8.37,174.11,2725609
10/11/2022,Regular,8.57,162.77,2746552
10/11/2022,Regular,8,121.84,2735047
10/11/2022,Regular,8.52,161.82,2746877
10/11/2022,Regular,8.53,209.07,2746955
10/11/2022,Regular,8.12,145.61,2727468
10/11/2022,Regular,8.42,125.75,2727052
10/11/2022,Regular,8.38,150.9,2745577
10/11/2022,Regular,8.5,157.25,2741079
10/11/2022,Regular,8.37,191.43,2726181
10/11/2022,Regular,7.95,143.97,2725661
10/11/2022,Regular,8,238.46,2743263
10/11/2022,Regular,8,120.64,2727065
10/11/2022,Regular,8,120.64,2727078
10/11/2022,Regular,8,120.64,2727091
10/11/2022,Regular,8,120.64,2727962
10/11/2022,Regular,7.85,118.38,2727117
10/11/2022,Regular,9.1,179.82,2727130
10/11/2022,Regular,8.25,188.76,2726532
10/11/2022,Regular,8,269.23,2725518
10/11/2022,Regular,8,148.32,2737088
10/11/2022,Regular,8,348.08,2729860
10/11/2022,Regular,8,211.54,2726714
10/11/2022,Regular,8.7,156.08,2725674
10/11/2022,Regular,8.47,127.68,2727884
10/11/2022,Regular,9.02,176.46,2725947
10/11/2022,Regular,7.95,153.83,2726337
10/11/2022,Regular,12.07,349.93,2742535
10/11/2022,Regular,8,158.08,2727143
10/11/2022,Regular,10.35,196.65,2747046
10/11/2022,Regular,8.25,167.31,2726506
10/11/2022,Regular,8.17,126.01,2727182
10/11/2022,Regular,8.35,182.36,2725934
10/11/2022,Regular,8.6,203.22,2728937
10/11/2022,Regular,8.77,280.53,2745499
10/11/2022,Regular,8.5,192.61,2726038
10/11/2022,Regular,8.65,204.4,2726207
10/11/2022,Regular,8,250.5,2726025
10/11/2022,Regular,8.75,280,2747345
10/11/2022,Regular,8.47,162.31,2726428
10/11/2022,Regular,10.08,238.27,2725466
10/11/2022,Regular,8.25,148.01,2735138
10/12/2022,Regular,8,120.64,2727156
10/12/2022,Regular,8,258.49,2727832
10/12/2022,Regular,7.25,109.33,2727208
10/12/2022,Regular,8,196,2746942
10/12/2022,Regular,7.67,137.54,2725570
10/12/2022,Regular,1.65,36.04,2726090
10/12/2022,Regular,8.07,159.4,2732213
10/12/2022,Regular,8,237.94,2736269
